datefield,shelfmarks,title,publisher,edition,flickr_url_to_book_images,place,issuance,authors,identifier,corporate,date
[1795.],b'British Library HMNTS 993.a.22.',"b'An Accurate and Impartial Narrative of the War, by an Officer of the Guards; ... containing the second edition of a poetical sketch of the Campaign of 1793, revised ... and ... enlarged; ... also a similar sketch of the Campaign of 1794. To which is added, a narrative of the Retreat of 1795 ... With engravings, etc'","b'Cadell & Davies, etc.'",b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002607445',b'London',b'monographic',b'',b'002607445',b'',b'1795'
1789,b'British Library HMNTS 992.k.27.(2.)',"b'The Dramatic Pieces, and Poetry, of W. Nation, Jun., including the School for Diffidence, Miscellanies, a Collection of Songs, etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002609793',b'Plymouth',b'monographic',b'creator',b'002609793',b'',b'1789'
1790,"b'British Library HMNTS 11602.h.13.(8.),British Library HMNTS 11611.k.8.(9.)'",b'Nature. A poem',b'T. Duncan',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002610330',b'Edinburgh',b'monographic',b'',b'002610330',b'',b'1790'
1793,b'British Library HMNTS 11644.d.57.',"b'[The Dying Negro ... [By T. Day and J. Bicknell.] Second edition, with additions.]'",b'John Stockdale',"b'[Another edition.] By the late Thomas Day and John Bicknell ... To which is added, A Fragment of a Letter on the Slavery of the Negroes. By Thomas Day ... Embellished with a frontispiece.'",b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002616499',b'London',b'monographic',b'contributor',b'002616499',b'',b'1793'
1789,"b'British Library HMNTS 643.i.11.(6.),British Library HMNTS 164.g.54.'","b'The Married Man. A comedy, in three acts [in prose]. From Le Philosophe Marie\xcc\x81 of M. Ne\xcc\x81ricault Destouches ... By Mrs. Inchbald'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002621578',b'London',b'monographic',"b'contributor,creator'",b'002621578',b'',b'1789'
1794,b'British Library HMNTS 11642.f.24.(1.)',"b'A Sentimental Tour through Newcastle. By a Young Lady [Miss Jane Harvey],Appendix'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002642090',b'Newcastle',b'monographic',b'',b'002642090',b'',b'1794'
1797,"b'British Library HMNTS 11641.bb.42.,British Library HMNTS 11632.bb.32.'","b'Songs, epitaphs, addresses, etc. [In verse.] By the Honourable Mr. Nobody'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002663980',b'Bath?]',b'monographic',b'',b'002663980',b'',b'1797'
1791,"b'British Library HMNTS 643.g.18.(9.),British Library HMNTS G.18777.'","b'The Kentish Barons; a play, in three acts [in verse], interspersed with songs'",b'J. Ridgway',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002672902',b'London',b'monographic',b'creator',b'002672902',b'',b'1791'
1790,"b'British Library HMNTS 11641.bb.43.,British Library HMNTS 1508/446.'","b""The Political Monitor; or, Regent's Friend. Being a collection of poems, published in England during the agitation of the Regency, etc""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002689375',b'Dublin',b'monographic',b'creator',b'002689375',b'',b'1790'
1796,b'British Library HMNTS 644.k.35.(4.)',b'Odes and Miscellaneous Poems. By a Student of Medicine in the University of Edinburgh [Alexander Campbell]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002693230',b'Edinburgh',b'monographic',b'contributor',b'002693230',b'',b'1796'
1791,b'British Library HMNTS 11621.e.20.',"b'The Oriental Masonic Muse: containing a collection of songs, odes, anthems, an oratorio, prologues, epilogues and toasts'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002717676',b'Calcutta',b'monographic',b'',b'002717676',b'',b'1791'
1795,b'British Library HMNTS 11649.f.15.(1.)',"b""Scripture and Reason, a poem: containing ... arguments in refutation of Mr. Paine's pamphlet entitled: The Age of Reason""",b'S. Hodgson',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002723757',b'Newcastle upon Tyne',b'monographic',b'creator',b'002723757',b'',b'1795'
1798,"b'British Library HMNTS 643.f.9.(5.),British Library HMNTS 162.k.49.'","b""Botheration; or, a Ten Year's Blunder. A farce, in two acts""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002732550',b'London',b'monographic',b'creator',b'002732550',b'',b'1798'
1795,b'British Library HMNTS 643.f.3.(1.)',"b'Philoctetes in Lemnos. A drama, in three acts [and in verse]; to which is prefixed a Green Room Scene, exhibiting a sketch of the present theatrical taste. By ... Oxoniensis [i.e. Thomas Monro]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002740918',b'London',b'monographic',b'contributor',b'002740918',b'',b'1795'
1793,b'British Library HMNTS 11779.cc.11.',"b""Songs, Recitatives, &c. in the entertainment of Pandora's Box; or, the Plagues of Mankind. As performed at Sadler's Wells""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002759628',"b'London,]'",b'monographic',b'',b'002759628',b'',b'1793'
1798,"b'British Library HMNTS 642.k.17.,British Library HMNTS B.484.(11.)'","b'Fidelity, or Love at first sight. A tale. With other poems, etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002785479',b'London',b'monographic',b'creator',b'002785479',b'',b'1798'
1796,"b'British Library HMNTS 644.k.35.(3.),British Library HMNTS B.478.(7.)'","b'An Ode to a Boy at Eton, with three sonnets, and one epigram'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002785480',b'London',b'monographic',b'creator',b'002785480',b'',b'1796'
[1789.],b'British Library HMNTS 992.b.25.',b'Poems: by Anthony Pasquin',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002788533',b'London',b'monographic',b'creator',b'002788533',b'',b'1789'
1790,b'British Library HMNTS 992.k.27.(4.)',b'A Postscript to the New Bath Guide. [By C. Anstey.] A poem. By Anthony Pasquin',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002788535',b'London',b'monographic',b'creator',b'002788535',b'',b'1790'
[1796.],b'British Library HMNTS 11641.h.11.(9.)',"b""The Patriot-Briton; or, England's invasion. 1796. [In verse.]""",b'Richard White',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002793426',b'London',b'monographic',b'',b'002793426',b'',b'1796'
1790,"b'British Library HMNTS 643.k.18.(18.),British Library HMNTS 11630.d.14.(8.)'","b'Poems, dedicated ... to ... the Countess Fitzwilliam'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002805840',b'Sheffield',b'monographic',b'creator',b'002805840',b'',b'1790'
1792,"b'British Library HMNTS 643.i.2.(8.),British Library HMNTS 83.a.22.(9.)'","b'[A Peep behind the Curtain, etc. [By David Garrick.]]'",b'',b'New edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002808812',b'London',b'monographic',b'',b'002808812',b'',b'1792'
"1795, 96",b'British Library HMNTS 12270.pp.6.',"b'The Tribune. ... Consisting chiefly of the political lectures of J. Thelwall, taken in shorthand by W. Ramsay, and revised by the lecturer. Few MS. notes [in pencil, by the author?]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002855619',b'London',b'continuing',b'contributor',b'002855619',b'',b'1795'
[1790?],b'British Library HMNTS 644.k.22.(1.)',"b'The Cries of Bellona, an heroic poem. By Quintus Persius, Esq'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002878001',b'London',b'monographic',b'creator',b'002878001',b'',b'1790'
1794,b'British Library HMNTS 994.l.41.',"b'The Seventh of September; or, the Sandwich Volunteers. A poem'",b'Simmons & Co.',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002892119',b'Canterbury',b'monographic',b'creator',b'002892119',b'',b'1794'
1790,b'British Library HMNTS 644.k.22.(2.)',"b'Phoebiad, a poem. Addressed to the Editor of the Oracle'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002906262',b'London]',b'monographic',b'',b'002906262',b'',b'1790'
1793,"b'British Library HMNTS 643.h.2.(4.),British Library HMNTS 163.h.2.'","b""Barataria; or, Sancho turn'd Governor; a farce in two acts. A new edition""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002917975',b'London',b'monographic',b'creator',b'002917975',b'',b'1793'
1795,b'British Library HMNTS 644.k.24.(12.)',"b'Ode to the Hero of Finsbury Square [i.e. J. Lackington] congratulatory on his late mariage, and illustrative of his genius as his own biographer: with notes referential. By Peregrine Pindar Gent. [A satire.]'",b'I. Herbert',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919316',b'London',b'monographic',"b'contributor,creator'",b'002919316',b'',b'1795'
1794-96,b'British Library HMNTS 992.h.29.',"b'The Works of Peter Pindar, Esq,Collections'",b'J. Walker',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919418',b'London',b'monographic',b'creator',b'002919418',b'',b'1794'
1790,b'British Library HMNTS 642.l.10.(11.)',"b'Advice to the future Laureate: an ode. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919430',b'London',b'monographic',b'creator',b'002919430',b'',b'1790'
1790,"b'British Library HMNTS 840.k.14.(1.),British Library HMNTS 642.l.10.(13.),British Library HMNTS 11633.i.2.(4.)'","b'A Benevolent Epistle to Sylvanus Urban, alias ... J. Nichols, ... not forgetting ... W. Hayley. [A satire in verse.] To which is added, an elegy to Apollo; also Sir J. Banks and the Boiled Fleas, an ode. By Peter Pindar Esquire,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919434',b'London',b'monographic',"b'contributor,creator'",b'002919434',b'',b'1790'
[1795?],"b'British Library HMNTS 11641.g.31.,British Library HMNTS T.919.(7.),British Library HMNTS 11633.i.2.(14.),British Library HMNTS 11633.g.47.(9.)'","b'The Cap. A satiric poem, including most of the dramatic writers of the present day. By Peter Pindar,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919454',b'London',b'monographic',b'creator',b'002919454',b'',b'1795'
1794,b'British Library HMNTS 642.l.11.(7.)',"b""Celebration; or, the Academic Procession to St. James's; an ode. By Peter Pindar Esq,Single Works""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919456',b'London',b'monographic',b'creator',b'002919456',b'',b'1794'
1791,"b'British Library HMNTS 11630.d.17.(13.),British Library HMNTS 642.l.10.(18.)'","b'A Commiserating Epistle [in verse] to James Lowther, Earl of Lonsdale ... By Peter Pindar, Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919458',b'London',b'monographic',"b'contributor,creator'",b'002919458',b'',b'1791'
1795,b'British Library HMNTS 642.l.12.(2.)',"b'The Convention Bill. An ode. By Peter Pindar, Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919467',b'London',b'monographic',b'creator',b'002919467',b'',b'1795'
1795,b'British Library HMNTS 642.l.12.(4.)',"b'Hair Powder; a plaintive epistle to Mr Pitt. By Peter Pindar Esq. ... To which is added, Frogmore Fe\xcc\x88te, an ode for music, for the first of April,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919476',b'London',b'monographic',b'creator',b'002919476',b'',b'1795'
1795,b'British Library HMNTS 642.l.12.(1.)',"b""Liberty's last Squeak; containing an Elegiac Ballad, an Ode to an Informer, an Ode to Jurymen, and Crumbs of Comfort for the Grand Informer. By Peter Pindar Esq,Single Works""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919488',b'London',b'monographic',b'creator',b'002919488',b'',b'1795'
1791-95,b'British Library HMNTS 642.l.10.(19.)',"b'The Lousiad, an heroi-comic poem, canto III.-[V.],Single Works'",b'J. Evans',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919504',b'London',b'monographic',b'creator',b'002919504',b'',b'1791'
1792,"b'British Library HMNTS 642.l.11.(4.),British Library HMNTS 581.h.22.(9.)'","b'More Money, or, Odes of instruction to Mr Pitt: with a variety of other choice matters. By Peter Pindar,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919520',b'London',b'monographic',b'creator',b'002919520',b'',b'1792'
1799,b'British Library HMNTS 642.l.12.(8.)',"b'Nil Admirari; or a Smile at a Bishop, occasioned by an hyperbolical eulogy on Miss Hannah More, by Dr Porteus ... Also, Expostulation; or, an address to Miss Hannah More ... Likewise, Duplicity, or the Bishop; and Simplicity, or the Curate: a pair of tales. Moreover, an ode to the Blue-Stocking-Club. And, finally, an Ode to some Robin-Redbreasts in a country Cathedral ... By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919523',b'London',b'monographic',b'creator',b'002919523',b'',b'1799'
1797,"b'British Library HMNTS 642.l.12.(6.),British Library HMNTS 11633.i.2.(15.)'","b'An Ode to the Livery of London on their petition to his Majesty for kicking out his worthy ministers. Also an ode to Sir J. Banks on the report of his elevation to the important dignity of a privy counsellor ... To which is added, a Jeremiad to G. Rose ... By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919526',b'London',b'monographic',b'creator',b'002919526',b'',b'1797'
1792,"b'British Library HMNTS 642.l.11.(3.),British Library HMNTS 1572/1114.(3.)'","b'Odes of Importance, &c. To the Shoemaker. To Mr Burke. To Irony. To Lord Lonsdale. To the King. To the Academic Chair. To a Margate Hoy. Old Simon, a tale. The Judges, or the Wolves, the Bear and Inferior Beasts, a fable. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919536',b'London',b'monographic',b'creator',b'002919536',b'',b'1792'
1792,"b'British Library HMNTS 642.l.11.(2.),British Library HMNTS 11641.g.48.'","b'Odes to Kien Long, the present Emperor of China; with the Quakes, a tale; To a fly, drowned in a bowl of punch; Ode to Macmanus, Townsend and Jealous, the thief-takers; to C\xc5\x93lia;-to a pretty Milliner;-to the Fleas of Teneriffe;-to Sir W. Hamilton;-to my Candle, &c. &c. &c. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919541',b'London',b'monographic',b'creator',b'002919541',b'',b'1792'
1791,"b'British Library HMNTS 840.k.14.(2.),British Library HMNTS 642.l.10.(15.)'","b'Odes to Mr. Paine, author of \xe2\x80\x9cRights of Man,\xe2\x80\x9d on the intended celebration of the downfall of the French Empire, by a set of British Democrates, on the fourteenth of July. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919545',b'London',b'monographic',b'creator',b'002919545',b'',b'1791'
1797,b'British Library HMNTS 642.l.12.(7.)',"b'One Thousand Seven Hundred and Ninety-Six; a satire in four dialogues. Dialogue the first and second. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919547',b'London',b'monographic',b'creator',b'002919547',b'',b'1797'
1792,"b'British Library HMNTS 642.l.11.(1.),British Library HMNTS 11611.k.8.(6.)'","b'A Pair of Lyric Epistles to Lord Macartney and his ship. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919550',b'London',b'monographic',"b'contributor,creator'",b'002919550',b'',b'1792'
1794,b'British Library HMNTS 642.l.11.(8.)',"b""Pathetic Odes. The Duke of Richmond's Dog Thunder, and the Widow's Pigs-a tale: the Poor Soldier of Tilbury Fort: Ode to certain Foreign Soldiers: Ode to Eastern Tyrants: the Frogs and Jupiter-a fable: the Diamond Pin and Candle-a fable: the Sun and the Peacock-a fable. By Peter Pindar Esq,Single Works""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919553',b'London',b'monographic',b'creator',b'002919553',b'',b'1794'
1794,b'British Library HMNTS 642.l.11.(9.)',"b""Pindariana; or Peter's Portfolio. Containing tale, fable, translation, ode, elegy, epigram, song, pastoral, letters. With extracts from tragedy, comedy, opera, etc. By Peter Pindar Esq. vol. 1,Single Works""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919563',b'London',b'monographic',b'creator',b'002919563',b'',b'1794'
1789,"b'British Library HMNTS 1501/92.,British Library HMNTS 11656.g.69.(6.),British Library HMNTS 642.l.10.(9.)'","b'A Poetical Epistle to a Falling Minister [i.e. William Pitt]; also an Imitation of the twelfth Ode of Horace ... A new edition,Single Works'",b'G. Kearsley',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919575',b'London',b'monographic',b'creator',b'002919575',b'',b'1789'
1793,b'British Library HMNTS 642.l.11.(6.)',"b'A poetical, serious and possibly impertinent Epistle to the Pope. Also, a pair of odes to his Holiness on his keeping a disorderly house; with a pretty little ode to innocence. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919578',b'London',b'monographic',b'creator',b'002919578',b'',b'1793'
1791,"b'British Library HMNTS 642.l.10.(17.),British Library HMNTS 11632.e.64.(4.)'","b'The Remonstrance. To which is added, an Ode to my Ass: also, the Magpie and Robin, a tale; an Apology for Kings; and an Address to my Pamphlet. By Peter Pindar,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919583',b'London',b'monographic',b'creator',b'002919583',b'',b'1791'
1791,"b'British Library HMNTS 642.l.10.(16.),British Library HMNTS T.4.(12.)'","b'The Rights of Kings; or loyal odes to disloyal Academicians. By Peter Pindar Esq,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919587',b'London',b'monographic',b'creator',b'002919587',b'',b'1791'
1795,b'British Library HMNTS 642.l.12.(3.)',"b""The Royal Tour and Weymouth Amusements; a solemn and reprimanding epistle to the Laureat. Pitt's Flight to Wimbledon; an ode. An ode to the French. Ode to the Charity Mill in Windsor-Park. A Hint to a Poor Democrat. Ode to the Queen's Elephant. The Sorrows of Sunday; an elegy. By Peter Pindar Esq,Single Works""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919591',b'London',b'monographic',b'creator',b'002919591',b'',b'1795'
1789,"b'British Library HMNTS 642.l.10.(10.),British Library HMNTS 840.l.19.(3.)'","b'Subjects for Painters. By Peter Pindar Esquire,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919599',b'London',b'monographic',b'creator',b'002919599',b'',b'1789'
[1798?],b'British Library HMNTS 642.l.12.(14.)',"b'Tales of the Hoy; interspersed with song, ode and dialogue. By Peter Pindar Esq. Part the First,Single Works'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919602',b'London',b'monographic',b'creator',b'002919602',b'',b'1798'
1792,"b'British Library HMNTS 642.l.11.(5.),British Library HMNTS 11633.i.2.(11.)'","b""The Tears of Saint Margaret: also, odes of condolence to the ... musical directors on their downfall. To which is added, the Address to the Owl. Likewise, Mrs Robinson's Handkerchief, and Judge Bulter's Wig, a fable. Also the Church warden of Knightsbridge; or, the Feast on a Child. By Peter Pindar Esq,Single Works""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002919606',b'London',b'monographic',b'creator',b'002919606',b'',b'1792'
1792,b'British Library HMNTS 642.k.14.(1.)',"b'The Pleasures of Memory, a poem in two parts, by the author of \xe2\x80\x9cAn Ode to Superstition, with some other Poems\xe2\x80\x9d [Samuel Rogers]'",b'T. Cadell',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002934657',b'London',b'monographic',b'',b'002934657',b'',b'1792'
1795,b'British Library HMNTS 642.l.12.(5.)',"b'The Royal Visit to Exeter; a poetical epistle, by John Ploughshare, a farmer of Morton Hampstead, in the County of Devon. Published by Peter Pindar [i.e. John Wolcot]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002936927',b'London',b'monographic',b'creator',b'002936927',b'',b'1795'
1792,"b'British Library HMNTS 992.d.32,33'","b'Poems, chiefly by Gentlemen of Devonshire and Cornwall. [By the editor, Richard Polwhele, and others.]'",b'R. Cruttwell',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002941688',"b'Bath, Sold by T. Cadell, etc'",b'monographic',b'contributor',b'002941688',b'',b'1792'
1795,b'British Library HMNTS 11602.g.10.',b'Select Poems [by various authors]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002941842',b'London?]',b'monographic',b'',b'002941842',b'',b'1795'
1791,b'British Library HMNTS 11641.h.11.(4.)',"b'Modern Poets, a satire; to which is prefixed a dedication to the Monthly, the Critical, and the Analytical Reviewers'",b'J. Ridgeway',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002942383',b'London',b'monographic',b'',b'002942383',b'',b'1791'
1797,b'British Library HMNTS 11643.k.3.',"b'The Old English Gentleman, a poem'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002951926',b'London',b'monographic',b'creator',b'002951926',b'',b'1797'
1794,"b'British Library HMNTS 991.h.27.,British Library HMNTS G.12882.,British Library HMNTS RB.23.a.11684.(1.)'","b'The Works of Alexander Pope, Esq. With remarks and illustrations. By G. Wakefield. (Corrections and additions.),Works. English'",b'1. Printed for the Author by W. Eyres',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002957095',b'Warrington',b'monographic',"b'contributor,creator'",b'002957095',b'',b'1794'
1799,b'British Library HMNTS 992.h.24.(5.)',"b""Windsor Forest by Alexander Pope, Esq. With a French translation by M. Viel de Boisjolin. New Song of Old Time, by M. De Segur, with the English translation by M. L. C. Esq. Cato's Soliloquy with the French translation by Major Howell. Henry the Fourth's Soliloquy with the French translation, also by Major Howell. [The translations in verse.],Windsor Forest. English and French""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002957667',b'London',b'monographic',"b'contributor,creator'",b'002957667',b'',b'1799'
1792,b'British Library HMNTS 11641.h.11.(6.)',"b'Superstition, a moral essay [in verse]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002978783',b'Dover',b'monographic',b'creator',b'002978783',b'',b'1792'
1797,"b'British Library HMNTS 4139.cc.59.,British Library HMNTS 12274.b.16.(8.)'","b'A Defence of the people denominated Methodists, etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002991259',b'London',b'monographic',b'creator',b'002991259',b'',b'1797'
1790,b'British Library HMNTS 643.k.18.(19.)',"b'The Prison, a poem'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002993187',b'London',b'monographic',b'',b'002993187',b'',b'1790'
1794,"b'British Library HMNTS 11779.bb.57.,British Library HMNTS 161.c.72.'","b'The Prodigal; or Marriage-a\xcc\x80-la-mode. A comedy, in five acts [and in prose. By H. R. Morres, Viscount Mountmorres]. MS. notes [by H. Walpole]'",b'Privately printed',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002995760',b'London',b'monographic',b'contributor',b'002995760',b'',b'1794'
2971 [1792],"b'British Library HMNTS 11602.ee.43.(1.),British Library HMNTS 1560/1254.(3.)'","b""The Purrings of the City Mowzers; or Napper escaped from the Man-Trap: a civic eclogue ... Dedicated to his Majesty's S-r [Solicitor] G-l [General] [i.e. W. Murray, Earl of Mansfield]. By a Friend to Privilege. To which is added, an Ode on a pair of combustible small-cloaths, etc""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003009964',b'Dublin',b'monographic',b'',b'003009964',b'',b'1792'
1794,b'British Library HMNTS 11602.gg.26.(4.)',"b'The Pursuits of Literature, or What you will: a satirical poem, etc. [By T. J. Mathias.] L.P. pt. 1'",b'J. Owen',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003010080',b'London',b'monographic',b'contributor',b'003010080',b'',b'1794'
1798,b'British Library HMNTS 11642.cc.31.(1.)',b'[The pursuits of literature. A satirical poem in four dialogues. With notes. The eighth edition. [By Thomas James Mathias.]]',b'',"b'The eighth edition, revised.'",b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003010086',b'London',b'monographic',b'',b'003010086',b'',b'1798'
1798,b'British Library HMNTS 11642.cc.31.(2.)',"b'[A Translation of the Passages from Greek, Latin, Italian and French writers quoted in the prefaces and notes to the Pursuits of Literature; to which is prefixed a prefatory epistle ... by the translator.]'",b'',b'The second edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003010094',b'London',b'monographic',b'',b'003010094',b'',b'1798'
1790,b'British Library HMNTS 643.k.4.(10.)',b'Amusement; a poetical essay',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003012647',b'London',b'monographic',b'creator',b'003012647',b'',b'1790'
[1790.],b'British Library HMNTS 644.k.22.(3.)',b'Epistle to the Poet-Laureat [H. J. Pye. In verse]. Written in ... 1790',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003012661',b'London',b'monographic',b'creator',b'003012661',b'',b'1790'
1795,b'British Library HMNTS 1077.k.60.',"b'The British Harmonist; a collection of original songs, serious, comic, satyrical and constitutional. By a Gentleman of Croydon. [The last signed, T. R., i.e. Thomas Read.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003022425',b'Croydon',b'monographic',"b'contributor,creator'",b'003022425',b'',b'1795'
1798,b'British Library HMNTS 643.f.9.(1.)',"b'Songs, Duets, Choruses, &c. in the new musical piece of the Raft, or Both Sides of the Water, etc. [By J. C. Cross.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003029216',b'London',b'monographic',b'contributor',b'003029216',b'',b'1798'
1798,b'British Library HMNTS 643.h.11.(10.)',"b'Songs, duets, trios and finales in Ramah Droog, or Wine does Wonders; a comic opera [by J. Cobb]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003033626',b'London',b'monographic',b'contributor',b'003033626',b'',b'1798'
1794,b'British Library HMNTS 644.k.24.(3.)',"b'The Head and Limbs, a fable. [In verse.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003036947',b'London',b'monographic',b'creator',b'003036947',b'',b'1794'
1793,"b'British Library HMNTS 643.i.16.(2.),British Library HMNTS 163.h.33.'","b'[The Dramatist, etc.]'",b'',b'[Another edition.]',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003083254',b'London',b'monographic',b'creator',b'003083254',b'',b'1793'
1793,"b'British Library HMNTS 643.i.16.(3.),British Library HMNTS 163.h.39.'","b'[Notoriety, etc.]'",b'',b'[Another edition.]',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003083308',b'London',b'monographic',b'creator',b'003083308',b'',b'1793'
1795,b'British Library HMNTS 643.i.16.(4.)',b'The Rage; a comedy [in five acts and in prose]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003083313',b'London',b'monographic',b'creator',b'003083313',b'',b'1795'
1797,b'British Library HMNTS 643.f.7.(3.)',b'The Will; a comedy in five acts [and in prose]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003083330',b'London',b'monographic',b'creator',b'003083330',b'',b'1797'
1797,"b'British Library HMNTS 11642.cc.32.(2.),British Library HMNTS 11602.dd.5.(2.)'",b'Walter and William; an historical ballad. Translated from the original poem of Richard C\xc5\x93ur de Lion. [By Issac Watts?] Second edition. MS. notes',b'T. Boosey',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003091221',b'London',b'monographic',b'contributor',b'003091221',b'',b'1797'
